node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
149,148,2.87674226434456,-16.3312000292533,-71.5641554014217,-16.33157566,-71.59056757,2.87674226434456,0,2013.25085111839,2016.12759338274,91800000
149,150,0.472203061076444,-16.3312000292533,-71.5641554014217,-16.3207322651476,-71.570135052741,0.472203061076444,0,2013.25085111839,2013.72305417947,91800000
150,1,2.36902007758502,-16.3207322651476,-71.570135052741,-16.3301838,-71.56136748,2.84122313866146,0.472203061076444,2013.72305417947,2016.09207425706,91800000
150,151,0.022493813628941,-16.3207322651476,-71.570135052741,-16.3259735396797,-71.5716350448327,0.494696874705385,0.472203061076444,2013.72305417947,2013.7455479931,91800000
151,269,0.693808616299874,-16.3259735396797,-71.5716350448327,-16.3937572288903,-71.511593177954,1.18850549100526,0.494696874705385,2013.7455479931,2014.4393566094,91800000
151,152,0.416668940872952,-16.3259735396797,-71.5716350448327,-16.3342984358827,-71.576692849092,0.911365815578337,0.494696874705385,2013.7455479931,2014.16221693397,91800000
152,153,0.154010811163241,-16.3342984358827,-71.576692849092,-16.3334098512801,-71.5780259014784,1.06537662674158,0.911365815578337,2014.16221693397,2014.31622774514,91800000
152,261,1.29502834373178,-16.3342984358827,-71.576692849092,-16.3254710320284,-71.5824440316356,2.20639415931012,0.911365815578337,2014.16221693397,2015.4572452777,91800000
153,226,0.137868072065139,-16.3334098512801,-71.5780259014784,-16.3301029072813,-71.5661894054379,1.20324469880672,1.06537662674158,2014.31622774514,2014.4540958172,91800000
153,154,0.610252440448608,-16.3334098512801,-71.5780259014784,-16.31126244103,-71.5709375519502,1.67562906719019,1.06537662674158,2014.31622774514,2014.92648018558,91800000
154,179,0.234011508312484,-16.31126244103,-71.5709375519502,-16.3267759021996,-71.5656299738831,1.90964057550267,1.67562906719019,2014.92648018558,2015.1604916939,91800000
154,155,0.528211073353752,-16.31126244103,-71.5709375519502,-16.3356826173422,-71.5876641561563,2.20384014054394,1.67562906719019,2014.92648018558,2015.45469125894,91800000
155,156,0.462872171570902,-16.3356826173422,-71.5876641561563,-16.3564590059102,-71.5825558560807,2.66671231211484,2.20384014054394,2015.45469125894,2015.91756343051,91800000
155,159,0.649958019819692,-16.3356826173422,-71.5876641561563,-16.3602853298099,-71.584656979128,2.85379816036363,2.20384014054394,2015.45469125894,2016.10464927876,91800000
156,157,0.356079449640236,-16.3564590059102,-71.5825558560807,-16.3299191480587,-71.5774320745525,3.02279176175508,2.66671231211484,2015.91756343051,2016.27364288015,91800000
156,5,0.857570935836122,-16.3564590059102,-71.5825558560807,-16.40529089,-71.57997204,3.52428324795096,2.66671231211484,2015.91756343051,2016.77513436634,91800000
157,4,0.168158152862629,-16.3299191480587,-71.5774320745525,-16.31103879,-71.61092203,3.19094991461771,3.02279176175508,2016.27364288015,2016.44180103301,91800000
157,158,0.0936438361344276,-16.3299191480587,-71.5774320745525,-16.3357752480207,-71.57899036187,3.1164355978895,3.02279176175508,2016.27364288015,2016.36728671628,91800000
158,2,1.24558999604546,-16.3357752480207,-71.57899036187,-16.31601061,-71.54095899,4.36202559393496,3.1164355978895,2016.36728671628,2017.61287671233,91800000
158,3,0.56358535497947,-16.3357752480207,-71.57899036187,-16.33749293,-71.58124094,3.68002095286897,3.1164355978895,2016.36728671628,2016.93087207126,91800000
159,161,0.786075638057129,-16.3602853298099,-71.584656979128,-16.330035952446,-71.5713093596654,3.63987379842076,2.85379816036363,2016.10464927876,2016.89072491681,91800000
