node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
167,329,7.03418512258818,-15.1621661661572,-70.2568848471253,-15.1961162518932,-70.101633513135,7.03418512258818,0,1991.11315079778,1998.14733592036,218700000
167,168,2.99538733499039,-15.1621661661572,-70.2568848471253,-15.2408114960351,-70.2831889119234,2.99538733499039,0,1991.11315079778,1994.10853813277,218700000
168,169,8.55388242635149,-15.2408114960351,-70.2831889119234,-16.343102134702,-71.4476835054993,11.5492697613419,2.99538733499039,1994.10853813277,2002.66242055912,218700000
168,162,16.7728317302469,-15.2408114960351,-70.2831889119234,-15.24659,-70.11292,19.7682190652372,2.99538733499039,1994.10853813277,2010.88136986301,218700000
169,182,10.4760216667769,-16.343102134702,-71.4476835054993,-16.3784339107015,-71.507653667821,22.0252914281188,11.5492697613419,2002.66242055912,2013.1384422259,218700000
169,170,15.8605856407137,-16.343102134702,-71.4476835054993,-16.3856828191287,-71.4917277330926,27.4098554020555,11.5492697613419,2002.66242055912,2018.52300619983,218700000
170,171,0.646182376964691,-16.3856828191287,-71.4917277330926,-16.3832806423231,-71.503298913382,28.0560377790202,27.4098554020555,2018.52300619983,2019.1691885768,218700000
170,13,1.03233626592162,-16.3856828191287,-71.4917277330926,-16.37430758,-71.50570585,28.4421916679772,27.4098554020555,2018.52300619983,2019.55534246575,218700000
171,1,0.594373067039045,-16.3832806423231,-71.503298913382,-16.4420357,-71.5208509,28.6504108460593,28.0560377790202,2019.1691885768,2019.76356164384,218700000
171,172,0.0624936059992311,-16.3832806423231,-71.503298913382,-16.3666968586913,-71.5120624124302,28.1185313850195,28.0560377790202,2019.1691885768,2019.2316821828,218700000
172,2,0.468865762409685,-16.3666968586913,-71.5120624124302,-16.37467462,-71.5039008,28.5873971474292,28.1185313850195,2019.2316821828,2019.70054794521,218700000
172,173,0.847591168152142,-16.3666968586913,-71.5120624124302,-16.2957787669228,-72.1874254385963,28.9661225531716,28.1185313850195,2019.2316821828,2020.07927335095,218700000
173,174,0.78891553308612,-16.2957787669228,-72.1874254385963,-16.3079552086018,-72.1752061036757,29.7550380862577,28.9661225531716,2020.07927335095,2020.86818888403,218700000
173,176,0.265591667632648,-16.2957787669228,-72.1874254385963,-16.3118819940659,-72.1826848944414,29.2317142208043,28.9661225531716,2020.07927335095,2020.34486501858,218700000
174,175,0.318109128450645,-16.3079552086018,-72.1752061036757,-16.3049234375328,-72.1758511590455,30.0731472147084,29.7550380862577,2020.86818888403,2021.18629801248,218700000
174,3,0.284413855691986,-16.3079552086018,-72.1752061036757,-16.307302,-72.17536,30.0394519419497,29.7550380862577,2020.86818888403,2021.15260273973,218700000
175,5,0.0210992477891705,-16.3049234375328,-72.1758511590455,-16.30828596,-72.17553218,30.0942464624975,30.0731472147084,2021.18629801248,2021.20739726027,218700000
175,4,0.251236234090602,-16.3049234375328,-72.1758511590455,-16.3489947,-72.20092481,30.324383448799,30.0731472147084,2021.18629801248,2021.43753424658,218700000
176,177,0.476661010599803,-16.3118819940659,-72.1826848944414,-16.3279248813378,-72.1734339242353,29.7083752314041,29.2317142208043,2020.34486501858,2020.82152602918,218700000
176,12,0.826915803337187,-16.3118819940659,-72.1826848944414,-16.310675,-72.180824,30.0586300241414,29.2317142208043,2020.34486501858,2021.17178082192,218700000
177,178,0.105761205133669,-16.3279248813378,-72.1734339242353,-16.3195766188807,-72.1783029716245,29.8141364365377,29.7083752314041,2020.82152602918,2020.92728723431,218700000
177,11,0.350254792737384,-16.3279248813378,-72.1734339242353,-16.333763,-72.17603,30.0586300241414,29.7083752314041,2020.82152602918,2021.17178082192,218700000
178,6,0.348603176644887,-16.3195766188807,-72.1783029716245,-16.32494862,-72.18179114,30.1627396131826,29.8141364365377,2020.92728723431,2021.27589041096,218700000
178,179,0.122240764228163,-16.3195766188807,-72.1783029716245,-16.3204422907355,-72.1764461885764,29.9363772007659,29.8141364365377,2020.92728723431,2021.04952799854,218700000
179,180,0.292026132773071,-16.3204422907355,-72.1764461885764,-16.3141900306571,-72.1812531557464,30.228403333539,29.9363772007659,2021.04952799854,2021.34155413132,218700000
179,181,0.0291624616026045,-16.3204422907355,-72.1764461885764,-16.3256933576024,-72.1781695651636,29.9655396623685,29.9363772007659,2021.04952799854,2021.07869046014,218700000
180,7,0.260363676903957,-16.3141900306571,-72.1812531557464,-16.38321775,-72.19833388,30.4887670104429,30.228403333539,2021.34155413132,2021.60191780822,218700000
180,8,0.260363676903957,-16.3141900306571,-72.1812531557464,-16.31916435,-72.17306338,30.4887670104429,30.228403333539,2021.34155413132,2021.60191780822,218700000
181,9,0.0629533754715608,-16.3256933576024,-72.1781695651636,-16.3277413,-72.18033884,30.0284930378401,29.9655396623685,2021.07869046014,2021.14164383562,218700000
181,10,0.016378033005803,-16.3256933576024,-72.1781695651636,-16.32003749,-72.17833375,29.9819176953743,29.9655396623685,2021.07869046014,2021.09506849315,218700000
182,14,2.38950297958435,-16.3784339107015,-71.507653667821,-16.40813318,-71.50720846,24.4147944077031,22.0252914281188,2013.1384422259,2015.52794520548,218700000
182,183,0.116719518472985,-16.3784339107015,-71.507653667821,-16.3826190711573,-71.5043371180753,22.1420109465918,22.0252914281188,2013.1384422259,2013.25516174437,218700000
183,303,0.428112979383121,-16.3826190711573,-71.5043371180753,-16.3963145634115,-71.5025284937379,22.5701239259749,22.1420109465918,2013.25516174437,2013.68327472375,218700000
183,184,0.815070919005416,-16.3826190711573,-71.5043371180753,-16.3388133247344,-71.5582544370995,22.9570818655972,22.1420109465918,2013.25516174437,2014.07023266337,218700000
184,15,2.02184159368166,-16.3388133247344,-71.5582544370995,-16.3301838,-71.56136748,24.9789234592789,22.9570818655972,2014.07023266337,2016.09207425706,218700000
184,185,0.0697820986014754,-16.3388133247344,-71.5582544370995,-16.3472054761972,-71.5618936466878,23.0268639641987,22.9570818655972,2014.07023266337,2014.14001476197,218700000
185,186,0.0581496508790966,-16.3472054761972,-71.5618936466878,-16.3396163887898,-71.5646679318916,23.0850136150778,23.0268639641987,2014.14001476197,2014.19816441285,218700000
185,134,1.98757862076328,-16.3472054761972,-71.5618936466878,-16.33157566,-71.59056757,25.0144425849619,23.0268639641987,2014.14001476197,2016.12759338274,218700000
186,224,0.0970779072127588,-16.3396163887898,-71.5646679318916,-16.326084279378,-71.5654652975429,23.1820915222905,23.0850136150778,2014.19816441285,2014.29524232007,218700000
186,187,0.138764439035377,-16.3396163887898,-71.5646679318916,-16.3427736130974,-71.564764286865,23.2237780541131,23.0850136150778,2014.19816441285,2014.33692885189,218700000
187,191,0.386299674137817,-16.3427736130974,-71.564764286865,-16.3590176902532,-71.5406998947854,23.610077728251,23.2237780541131,2014.33692885189,2014.72322852603,218700000
187,188,1.49268485879788,-16.3427736130974,-71.564764286865,-16.3318053905517,-71.5636804831105,24.716462912911,23.2237780541131,2014.33692885189,2015.82961371069,218700000
188,189,0.370749237191383,-16.3318053905517,-71.5636804831105,-16.3282854431376,-71.5711087655018,25.0872121501024,24.716462912911,2015.82961371069,2016.20036294788,218700000
188,190,0.409957846339127,-16.3318053905517,-71.5636804831105,-16.3284279559496,-71.5835478546452,25.1264207592501,24.716462912911,2015.82961371069,2016.23957155703,218700000
189,17,0.192257757263739,-16.3282854431376,-71.5711087655018,-16.3177783,-71.59525364,25.2794699073661,25.0872121501024,2016.20036294788,2016.39262070514,218700000
189,16,0.87278773705281,-16.3282854431376,-71.5711087655018,-16.32258209,-71.57386406,25.9599998871552,25.0872121501024,2016.20036294788,2017.07315068493,218700000
190,19,0.96508597722004,-16.3284279559496,-71.5835478546452,-16.32382748,-71.59476446,26.0915067364702,25.1264207592501,2016.23957155703,2017.20465753425,218700000
190,18,0.0164371262580953,-16.3284279559496,-71.5835478546452,-16.31652235,-71.5827859,25.1428578855082,25.1264207592501,2016.23957155703,2016.25600868328,218700000
191,194,0.101350637897161,-16.3590176902532,-71.5406998947854,-16.3705142241207,-71.5399286203462,23.7114283661481,23.610077728251,2014.72322852603,2014.82457916392,218700000
191,192,1.75824237356791,-16.3590176902532,-71.5406998947854,-16.3267684616336,-71.529995924453,25.3683201018189,23.610077728251,2014.72322852603,2016.4814708996,218700000
192,193,2.72844374151256,-16.3267684616336,-71.529995924453,-16.323844111065,-71.5300878698649,28.0967638433314,25.3683201018189,2016.4814708996,2019.20991464111,218700000
192,20,0.797159237391105,-16.3267684616336,-71.529995924453,-16.30212347,-71.5314321,26.16547933921,25.3683201018189,2016.4814708996,2017.27863013699,218700000
193,22,0.871230654198694,-16.323844111065,-71.5300878698649,-16.31657519,-71.52488176,28.9679944975301,28.0967638433314,2019.20991464111,2020.08114529531,218700000
193,21,0.89855305857041,-16.323844111065,-71.5300878698649,-16.3177206,-71.60915384,28.9953169019018,28.0967638433314,2019.20991464111,2020.10846769968,218700000
194,199,0.261960706267249,-16.3705142241207,-71.5399286203462,-16.3697202928785,-71.5333649584806,23.9733890724154,23.7114283661481,2014.82457916392,2015.08653987019,218700000
194,195,1.58177575587107,-16.3705142241207,-71.5399286203462,-16.3827274457852,-71.5576303369184,25.2932041220192,23.7114283661481,2014.82457916392,2016.4063549198,218700000
195,197,1.25320715037758,-16.3827274457852,-71.5576303369184,-16.3596588486735,-71.5575712577092,26.5464112723968,25.2932041220192,2016.4063549198,2017.65956207017,218700000
195,196,1.51465995985442,-16.3827274457852,-71.5576303369184,-16.3521327113487,-71.5796667683901,26.8078640818736,25.2932041220192,2016.4063549198,2017.92101487965,218700000
196,24,0.305560462815897,-16.3521327113487,-71.5796667683901,-16.35346,-71.56632,27.1134245446895,26.8078640818736,2017.92101487965,2018.22657534247,218700000
196,23,0.0315878600760655,-16.3521327113487,-71.5796667683901,-16.35370915,-71.57979777,26.8394519419497,26.8078640818736,2017.92101487965,2017.95260273973,218700000
197,25,0.671122861333684,-16.3596588486735,-71.5575712577092,-16.31917,-71.58366,27.2175341337304,26.5464112723968,2017.65956207017,2018.33068493151,218700000
197,198,0.406097960262204,-16.3596588486735,-71.5575712577092,-16.321195566143,-71.5471577326763,26.952509232659,26.5464112723968,2017.65956207017,2018.06566003044,218700000
198,27,0.341737229838624,-16.321195566143,-71.5471577326763,-16.314486,-71.54096,27.2942464624976,26.952509232659,2018.06566003044,2018.40739726027,218700000
198,26,0.119819421619492,-16.321195566143,-71.5471577326763,-16.3241,-71.54373,27.0723286542785,26.952509232659,2018.06566003044,2018.18547945205,218700000
199,53,0.164693006520579,-16.3697202928785,-71.5333649584806,-16.36856114,-71.52094741,24.1380820789359,23.9733890724154,2015.08653987019,2015.25123287671,218700000
199,200,1.24930946027901,-16.3697202928785,-71.5333649584806,-16.3336465697988,-71.5411996125443,25.2226985326944,23.9733890724154,2015.08653987019,2016.33584933047,218700000
200,206,1.68214373082163,-16.3336465697988,-71.5411996125443,-16.3298658784469,-71.5491715196999,26.904842263516,25.2226985326944,2016.33584933047,2018.01799306129,218700000
200,201,0.655857547204308,-16.3336465697988,-71.5411996125443,-16.3460506819178,-71.5396484517864,25.8785560798987,25.2226985326944,2016.33584933047,2016.99170687767,218700000
201,204,1.95243030307598,-16.3460506819178,-71.5396484517864,-16.3334074730432,-71.5739887833998,27.8309863829747,25.8785560798987,2016.99170687767,2018.94413718075,218700000
201,202,0.381201709813903,-16.3460506819178,-71.5396484517864,-16.3805495918706,-71.5190425833209,26.2597577897126,25.8785560798987,2016.99170687767,2017.37290858749,218700000
202,203,1.41026072449384,-16.3805495918706,-71.5190425833209,-16.3144087486639,-71.6235539117894,27.6700185142064,26.2597577897126,2017.37290858749,2018.78316931198,218700000
202,28,0.259146207031718,-16.3805495918706,-71.5190425833209,-16.37336654,-71.51478562,26.5189039967443,26.2597577897126,2017.37290858749,2017.63205479452,218700000
203,29,0.774912879798089,-16.3144087486639,-71.6235539117894,-16.32870047,-71.6234298,28.4449313940045,27.6700185142064,2018.78316931198,2019.55808219178,218700000
203,30,0.796830688017176,-16.3144087486639,-71.6235539117894,-16.328714,-71.62386,28.4668492022236,27.6700185142064,2018.78316931198,2019.58,218700000
204,31,0.630383367194232,-16.3334074730432,-71.5739887833998,-16.29681517,-71.62578761,28.4613697501689,27.8309863829747,2018.94413718075,2019.57452054795,218700000
204,205,0.226913041251906,-16.3334074730432,-71.5739887833998,-16.3349070618335,-71.5368286896365,28.0578994242266,27.8309863829747,2018.94413718075,2019.171050222,218700000
205,32,0.42812786018877,-16.3349070618335,-71.5368286896365,-16.36934,-71.567024,28.4860272844153,28.0578994242266,2019.171050222,2019.59917808219,218700000
205,33,0.422648408134055,-16.3349070618335,-71.5368286896365,-16.32087619,-71.53282426,28.4805478323606,28.0578994242266,2019.171050222,2019.59369863014,218700000
206,209,2.00314859950605,-16.3298658784469,-71.5491715196999,-16.3380085020646,-71.5853420296986,28.9079908630221,26.904842263516,2018.01799306129,2020.0211416608,218700000
206,207,0.133511390008429,-16.3298658784469,-71.5491715196999,-16.3196473182057,-71.5426172220988,27.0383536535244,26.904842263516,2018.01799306129,2018.1515044513,218700000
207,208,0.559941456190296,-16.3196473182057,-71.5426172220988,-16.3327292512725,-71.543042536382,27.5982951097147,27.0383536535244,2018.1515044513,2018.71144590749,218700000
207,36,1.67233116513761,-16.3196473182057,-71.5426172220988,-16.2945582,-71.52127815,28.710684818662,27.0383536535244,2018.1515044513,2019.82383561644,218700000
208,35,0.586362311686969,-16.3327292512725,-71.543042536382,-16.316534,-71.54525,28.1846574214017,27.5982951097147,2018.71144590749,2019.29780821918,218700000
208,34,0.411019845933595,-16.3327292512725,-71.543042536382,-16.339685,-71.55114,28.0093149556483,27.5982951097147,2018.71144590749,2019.12246575342,218700000
209,210,0.0175238660834491,-16.3380085020646,-71.5853420296986,-16.3390225058289,-71.5898040860724,28.9255147291055,28.9079908630221,2020.0211416608,2020.03866552688,218700000
209,222,0.242564646547791,-16.3380085020646,-71.5853420296986,-16.3369963904633,-71.5704883961664,29.1505555095699,28.9079908630221,2020.0211416608,2020.26370630735,218700000
210,211,0.692350102135793,-16.3390225058289,-71.5898040860724,-16.3375900643086,-71.5916484187881,29.6178648312413,28.9255147291055,2020.03866552688,2020.73101562902,218700000
210,221,0.16599802312798,-16.3390225058289,-71.5898040860724,-16.332764174372,-71.592372711899,29.0915127522335,28.9255147291055,2020.03866552688,2020.20466355001,218700000
211,212,0.734792988344434,-16.3375900643086,-71.5916484187881,-16.3843489894288,-71.5197648197194,30.3526578195857,29.6178648312413,2020.73101562902,2021.46580861736,218700000
211,47,0.566792590160398,-16.3375900643086,-71.5916484187881,-16.328681,-71.594948,30.1846574214017,29.6178648312413,2020.73101562902,2021.29780821918,218700000
212,213,0.93488637863058,-16.3843489894288,-71.5197648197194,-16.4007276032614,-71.5143365599942,31.2875441982163,30.3526578195857,2021.46580861736,2022.40069499599,218700000
212,219,0.404679013924799,-16.3843489894288,-71.5197648197194,-16.3659997530402,-71.5209915615737,30.7573368335105,30.3526578195857,2021.46580861736,2021.87048763129,218700000
213,216,0.536238225222169,-16.4007276032614,-71.5143365599942,-16.4033271244318,-71.5125885559326,31.8237824234385,31.2875441982163,2022.40069499599,2022.93693322121,218700000
213,214,0.29017735087453,-16.4007276032614,-71.5143365599942,-16.3803109555635,-71.503124308983,31.5777215490908,31.2875441982163,2022.40069499599,2022.69087234687,218700000
214,39,0.697346831215012,-16.3803109555635,-71.503124308983,-16.36792002,-71.51012145,32.2750683803059,31.5777215490908,2022.69087234687,2023.38821917808,218700000
214,215,0.858724270368002,-16.3803109555635,-71.503124308983,-16.4123885368727,-71.5272890272298,32.4364458194589,31.5777215490908,2022.69087234687,2023.54959661724,218700000
215,38,0.244102012901816,-16.4123885368727,-71.5272890272298,-16.4148062,-71.53008754,32.6805478323607,32.4364458194589,2023.54959661724,2023.79369863014,218700000
215,37,0.211225300573073,-16.4123885368727,-71.5272890272298,-16.41443555,-71.52991653,32.6476711200319,32.4364458194589,2023.54959661724,2023.76082191781,218700000
216,43,0.530738011661875,-16.4033271244318,-71.5125885559326,-16.39621416,-71.4966804,32.3545204351004,31.8237824234385,2022.93693322121,2023.46767123288,218700000
216,217,0.203724514843277,-16.4033271244318,-71.5125885559326,-16.3950636183742,-71.5150296032947,32.0275069382818,31.8237824234385,2022.93693322121,2023.14065773606,218700000
217,42,2.03934226394198,-16.3950636183742,-71.5150296032947,-16.37627058,-71.49377435,34.0668492022237,32.0275069382818,2023.14065773606,2025.18,218700000
217,218,0.22398370004511,-16.3950636183742,-71.5150296032947,-16.3885120805052,-71.4918528089832,32.2514906383269,32.0275069382818,2023.14065773606,2023.3646414361,218700000
218,40,0.721968340077727,-16.3885120805052,-71.4918528089832,-16.40224446,-71.48109962,32.9734589784046,32.2514906383269,2023.3646414361,2024.08660977618,218700000
218,41,0.95420877723618,-16.3885120805052,-71.4918528089832,-16.4198272,-71.51037962,33.2056994155631,32.2514906383269,2023.3646414361,2024.31885021334,218700000
219,46,0.586224697480167,-16.3659997530402,-71.5209915615737,-16.45532977,-71.57648403,31.3435615309907,30.7573368335105,2021.87048763129,2022.45671232877,218700000
219,220,1.16770506543803,-16.3659997530402,-71.5209915615737,-16.336042357609,-71.5774303186276,31.9250418989486,30.7573368335105,2021.87048763129,2023.03819269672,218700000
220,45,1.07847172426465,-16.336042357609,-71.5774303186276,-16.31042615,-71.54766915,33.0035136232132,31.9250418989486,2023.03819269672,2024.11666442099,218700000
220,44,1.24240615049427,-16.336042357609,-71.5774303186276,-16.32043721,-71.56336805,33.1674480494428,31.9250418989486,2023.03819269672,2024.28059884722,218700000
221,49,1.27670631300388,-16.332764174372,-71.592372711899,-16.31464471,-71.54805501,30.3682190652374,29.0915127522335,2020.20466355001,2021.48136986301,218700000
221,48,2.01095288834635,-16.332764174372,-71.592372711899,-16.46286521,-71.55672352,31.1024656405798,29.0915127522335,2020.20466355001,2022.21561643836,218700000
222,223,0.539804992337206,-16.3369963904633,-71.5704883961664,-16.3447522581446,-71.5666212889478,29.6903605019071,29.1505555095699,2020.26370630735,2020.80351129968,218700000
222,52,0.694488168288227,-16.3369963904633,-71.5704883961664,-16.33255972,-71.57247195,29.8450436778581,29.1505555095699,2020.26370630735,2020.95819447563,218700000
223,50,0.434022946891871,-16.3447522581446,-71.5666212889478,-16.31336532,-71.54642208,30.1243834487989,29.6903605019071,2020.80351129968,2021.23753424658,218700000
223,51,0.297036645521955,-16.3447522581446,-71.5666212889478,-16.32985356,-71.56874178,29.987397147429,29.6903605019071,2020.80351129968,2021.10054794521,218700000
224,225,0.919700322983463,-16.326084279378,-71.5654652975429,-16.3318260661833,-71.5733078346448,24.101791845274,23.1820915222905,2014.29524232007,2015.21494264305,218700000
224,272,0.659976309626851,-16.326084279378,-71.5654652975429,-16.3186800122761,-71.5708018243895,23.8420678319174,23.1820915222905,2014.29524232007,2014.95521862969,218700000
225,226,0.281432619776581,-16.3318260661833,-71.5733078346448,-16.3349791547683,-71.5790213042596,24.3832244650506,24.101791845274,2015.21494264305,2015.49637526283,218700000
225,241,0.27096565435299,-16.3318260661833,-71.5733078346448,-16.3296405428031,-71.5747695439086,24.372757499627,24.101791845274,2015.21494264305,2015.4859082974,218700000
226,227,0.74959547452158,-16.3349791547683,-71.5790213042596,-16.3246718016695,-71.555643938098,25.1328199395721,24.3832244650506,2015.49637526283,2016.24597073735,218700000
226,237,0.597972099330089,-16.3349791547683,-71.5790213042596,-16.292872697063,-71.603195434263,24.9811965643807,24.3832244650506,2015.49637526283,2016.09434736216,218700000
227,228,0.0317551803707161,-16.3246718016695,-71.555643938098,-16.3308855374941,-71.551902443772,25.1645751199429,25.1328199395721,2016.24597073735,2016.27772591772,218700000
227,64,0.0564860333679249,-16.3246718016695,-71.555643938098,-16.31433177,-71.55078345,25.1893059729401,25.1328199395721,2016.24597073735,2016.30245677072,218700000
228,235,0.0714472474469456,-16.3308855374941,-71.551902443772,-16.3271018507601,-71.5490311503518,25.2360223673898,25.1645751199429,2016.27772591772,2016.34917316517,218700000
228,229,0.728777258421314,-16.3308855374941,-71.551902443772,-16.3085906313574,-71.5458267706724,25.8933523783642,25.1645751199429,2016.27772591772,2017.00650317614,218700000
