node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
167,168,3.19180958702311,-15.2652780027906,-70.1049242838336,-15.263900232023,-70.1104380357323,3.19180958702311,0,2002.57078589733,2005.76259548435,245700000
167,171,5.4447315038584,-15.2652780027906,-70.1049242838336,-15.263513608017,-70.1155199902267,5.4447315038584,0,2002.57078589733,2008.01551740119,245700000
168,4,6.58630937379673,-15.263900232023,-70.1104380357323,-15.69549937,-70.11214,9.77811896081985,3.19180958702311,2005.76259548435,2012.34890485815,245700000
168,169,4.63147847549964,-15.263900232023,-70.1104380357323,-15.2535297295715,-70.1372217114685,7.82328806252275,3.19180958702311,2005.76259548435,2010.39407395985,245700000
169,1,10.7886657661765,-15.2535297295715,-70.1372217114685,-16.323315,-71.596666,18.6119538286993,7.82328806252275,2010.39407395985,2021.18273972603,245700000
169,170,0.182380672948689,-15.2535297295715,-70.1372217114685,-15.2565222718161,-70.1360006404357,8.00566873547144,7.82328806252275,2010.39407395985,2010.5764546328,245700000
170,2,0.576148106926453,-15.2565222718161,-70.1360006404357,-15.2557,-70.1019,8.58181684239789,8.00566873547144,2010.5764546328,2011.15260273973,245700000
170,3,0.589846737063468,-15.2565222718161,-70.1360006404357,-15.2419,-70.1018,8.59551547253491,8.00566873547144,2010.5764546328,2011.16630136986,245700000
171,172,2.64214522513881,-15.263513608017,-70.1155199902267,-16.4033013698048,-71.5010171507899,8.0868767289972,5.4447315038584,2008.01551740119,2010.65766262633,245700000
171,5,2.86585246182702,-15.263513608017,-70.1155199902267,-15.24659,-70.11292,8.31058396568542,5.4447315038584,2008.01551740119,2010.88136986301,245700000
172,185,2.54886995730941,-16.4033013698048,-71.5010171507899,-16.4071748820465,-71.4952354271988,10.6357466863066,8.0868767289972,2010.65766262633,2013.20653258363,245700000
172,173,8.00300100694888,-16.4033013698048,-71.5010171507899,-16.3728289544606,-71.5093168168681,16.0898777359461,8.0868767289972,2010.65766262633,2018.66066363327,245700000
173,18,1.03988431193125,-16.3728289544606,-71.5093168168681,-16.37467462,-71.5039008,17.1297620478773,16.0898777359461,2018.66066363327,2019.70054794521,245700000
173,174,0.459248884910803,-16.3728289544606,-71.5093168168681,-16.3712012630195,-71.4923192542943,16.5491266208569,16.0898777359461,2018.66066363327,2019.11991251818,245700000
174,6,0.435429947568457,-16.3712012630195,-71.4923192542943,-16.37430758,-71.50570585,16.9845565684253,16.5491266208569,2019.11991251818,2019.55534246575,245700000
174,175,0.0773199848503117,-16.3712012630195,-71.4923192542943,-16.3723469478884,-71.501871484796,16.6264466057072,16.5491266208569,2019.11991251818,2019.19723250304,245700000
175,7,0.566329140800263,-16.3723469478884,-71.501871484796,-16.4420357,-71.5208509,17.1927757465075,16.6264466057072,2019.19723250304,2019.76356164384,245700000
175,176,1.15462457022085,-16.3723469478884,-71.501871484796,-16.3131374744173,-72.1907672569354,17.781071175928,16.6264466057072,2019.19723250304,2020.35185707326,245700000
176,177,0.153486756913265,-16.3131374744173,-72.1907672569354,-16.3178529420539,-72.1830244838197,17.9345579328413,17.781071175928,2020.35185707326,2020.50534383017,245700000
176,8,0.819923748661573,-16.3131374744173,-72.1907672569354,-16.310675,-72.180824,18.6009949245896,17.781071175928,2020.35185707326,2021.17178082192,245700000
177,178,0.322258318599115,-16.3178529420539,-72.1830244838197,-16.3173447900549,-72.1824526024039,18.2568162514404,17.9345579328413,2020.50534383017,2020.82760214877,245700000
177,182,0.316223086024473,-16.3178529420539,-72.1830244838197,-16.316202322292,-72.1811918530455,18.2507810188658,17.9345579328413,2020.50534383017,2020.82156691619,245700000
178,180,0.233112262667936,-16.3173447900549,-72.1824526024039,-16.3170245273977,-72.1810501331685,18.4899285141084,18.2568162514404,2020.82760214877,2021.06071441144,245700000
178,179,0.271437150114751,-16.3173447900549,-72.1824526024039,-16.3391504994116,-72.1783568732756,18.5282534015552,18.2568162514404,2020.82760214877,2021.09903929888,245700000
179,10,0.502878509335919,-16.3391504994116,-72.1783568732756,-16.31916435,-72.17306338,19.0311319108911,18.5282534015552,2021.09903929888,2021.60191780822,245700000
179,9,0.502878509335919,-16.3391504994116,-72.1783568732756,-16.38321775,-72.19833388,19.0311319108911,18.5282534015552,2021.09903929888,2021.60191780822,245700000
180,11,0.0343540817141141,-16.3170245273977,-72.1810501331685,-16.32003749,-72.17833375,18.5242825958225,18.4899285141084,2021.06071441144,2021.09506849315,245700000
180,181,0.0359795630643251,-16.3170245273977,-72.1810501331685,-16.3242261286302,-72.1810212951839,18.5259080771727,18.4899285141084,2021.06071441144,2021.0966939745,245700000
181,13,0.179196436458105,-16.3242261286302,-72.1810212951839,-16.32494862,-72.18179114,18.7051045136308,18.5259080771727,2021.0966939745,2021.27589041096,245700000
181,12,0.0449498611155468,-16.3242261286302,-72.1810212951839,-16.3277413,-72.18033884,18.5708579382882,18.5259080771727,2021.0966939745,2021.14164383562,245700000
182,183,0.0741035264721361,-16.316202322292,-72.1811918530455,-16.3159530768561,-72.1783537415554,18.3248845453379,18.2507810188658,2020.82156691619,2020.89567044267,245700000
182,14,0.350213905723836,-16.316202322292,-72.1811918530455,-16.333763,-72.17603,18.6009949245896,18.2507810188658,2020.82156691619,2021.17178082192,245700000
183,17,0.25693229705997,-16.3159530768561,-72.1783537415554,-16.307302,-72.17536,18.5818168423979,18.3248845453379,2020.89567044267,2021.15260273973,245700000
183,184,0.184598707961222,-16.3159530768561,-72.1783537415554,-16.3083466142271,-72.1774129903625,18.5094832532991,18.3248845453379,2020.89567044267,2021.08026915063,245700000
184,16,0.35726509594801,-16.3083466142271,-72.1774129903625,-16.3489947,-72.20092481,18.8667483492472,18.5094832532991,2021.08026915063,2021.43753424658,245700000
184,15,0.127128109646578,-16.3083466142271,-72.1774129903625,-16.30828596,-72.17553218,18.6366113629457,18.5094832532991,2021.08026915063,2021.20739726027,245700000
185,213,0.748941060455278,-16.4071748820465,-71.4952354271988,-16.3534149542246,-71.5645605423326,11.3846877467619,10.6357466863066,2013.20653258363,2013.95547364409,245700000
