node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
167,329,0.9372325863227,-15.2543943986973,-70.1003891909818,-15.2496400777731,-70.0779642261596,0.9372325863227,0,2002.59043958145,2003.52767216777,143100000
167,168,4.90408769589025,-15.2543943986973,-70.1003891909818,-15.263419899541,-70.0735603681573,4.90408769589025,0,2002.59043958145,2007.49452727734,143100000
168,1,3.38684258567795,-15.263419899541,-70.0735603681573,-15.24659,-70.11292,8.2909302815682,4.90408769589025,2007.49452727734,2010.88136986301,143100000
168,169,2.48062023313793,-15.263419899541,-70.0735603681573,-16.4137082715856,-71.4697141981322,7.38470792902818,4.90408769589025,2007.49452727734,2009.97514751047,143100000
169,182,3.28041819106266,-16.4137082715856,-71.4697141981322,-16.3906593011272,-71.5031550397248,10.6651261200908,7.38470792902818,2009.97514751047,2013.25556570154,143100000
169,170,8.58301330388078,-16.4137082715856,-71.4697141981322,-16.3933887923434,-71.4680625995166,15.967721232909,7.38470792902818,2009.97514751047,2018.55816081435,143100000
170,171,0.518231294085175,-16.3933887923434,-71.4680625995166,-16.381336856336,-71.5001462233622,16.4859525269941,15.967721232909,2018.55816081435,2019.07639210844,143100000
170,14,1.14238713085116,-16.3933887923434,-71.4680625995166,-16.37467462,-71.5039008,17.1101083637601,15.967721232909,2018.55816081435,2019.70054794521,143100000
171,172,0.206736435441167,-16.381336856336,-71.5001462233622,-16.4468610919492,-71.5201381559013,16.6926889624353,16.4859525269941,2019.07639210844,2019.28312854388,143100000
171,13,0.478950357313995,-16.381336856336,-71.5001462233622,-16.37430758,-71.50570585,16.9649028843081,16.4859525269941,2019.07639210844,2019.55534246575,143100000
172,2,0.480433099954945,-16.4468610919492,-71.5201381559013,-16.4420357,-71.5208509,17.1731220623902,16.6926889624353,2019.28312854388,2019.76356164384,143100000
172,173,0.996518565176753,-16.4468610919492,-71.5201381559013,-16.3165538910911,-72.2030630176377,17.6892075276121,16.6926889624353,2019.28312854388,2020.27964710906,143100000
173,180,0.527675555908979,-16.3165538910911,-72.2030630176377,-16.3118115461568,-72.1757848994571,18.216883083521,17.6892075276121,2020.27964710906,2020.80732266497,143100000
173,174,0.447580715862143,-16.3165538910911,-72.2030630176377,-16.3251680943308,-72.1762482817494,18.1367882434742,17.6892075276121,2020.27964710906,2020.72722782492,143100000
174,3,0.444552996998212,-16.3251680943308,-72.1762482817494,-16.310675,-72.180824,18.5813412404724,18.1367882434742,2020.72722782492,2021.17178082192,143100000
174,175,0.0933614105498748,-16.3251680943308,-72.1762482817494,-16.3248124728676,-72.17907278468,18.2301496540241,18.1367882434742,2020.72722782492,2020.82058923547,143100000
175,176,0.152565604931483,-16.3248124728676,-72.17907278468,-16.326859457899,-72.1780626551262,18.3827152589556,18.2301496540241,2020.82058923547,2020.9731548404,143100000
175,9,0.351191586448337,-16.3248124728676,-72.17907278468,-16.333763,-72.17603,18.5813412404724,18.2301496540241,2020.82058923547,2021.17178082192,143100000
176,8,0.12191365274971,-16.326859457899,-72.1780626551262,-16.32003749,-72.17833375,18.5046289117053,18.3827152589556,2020.9731548404,2021.09506849315,143100000
