null_raster,SES_affluence_C
NA,797.684548335678
NA,801.585083632746
NA,783.54510425138
NA,831.814240647664
NA,800.609949417896
NA,857.6552931229
NA,840.102879338704
NA,812.311558954545
NA,814.749393502193
NA,817.187228466464
NA,831.326672967384
NA,829.863971697186
NA,815.724528550288
NA,831.326672238295
NA,795.734279697666
NA,816.212094980702
NA,811.336424739694
NA,810.361290733155
NA,851.316920986761
NA,835.714776673821
NA,816.21209456408
NA,836.68991047205
NA,836.202346020591
NA,789.883475554274
NA,786.958073326345
NA,837.665044061967
NA,830.351539273311
NA,872.282303533456
NA,801.097517306487
NA,797.684548335678
NA,790.858608623413
NA,833.276940980462
NA,778.669433177128
NA,838.640178172662
NA,864.968799057267
NA,830.839106120347
NA,822.06289943656
NA,823.038033963877
NA,853.754756680121
NA,828.88883737818
NA,827.426136941226
NA,802.560218055908
NA,792.808876948959
NA,854.729890374193
NA,858.142859865781
NA,761.604587489834
NA,779.157000440786
NA,781.594836134146
NA,833.764509285676
NA,816.699661723583
NA,793.296444316773
NA,808.240708024534
NA,835.714776569666
NA,783.057537300188
NA,797.684548023211
NA,798.659681613128
NA,897.635789057501
NA,771.843494818886
NA,829.376405683394
NA,821.575332172902
NA,770.380793444533
NA,852.292055201612
NA,847.416384752293
NA,808.411021990988
NA,836.689909847116
NA,803.047784382166
NA,846.441251370687
NA,820.112632881659
NA,845.953683586251
NA,804.998053957578
NA,802.560217639285
NA,872.769870692959
NA,830.351539273311
NA,769.893226909963
NA,822.550467116841
NA,825.963435462717
NA,824.988302081111
NA,848.391518862988
NA,796.221846544702
NA,800.122382466704
NA,847.903952120107
NA,832.789374133426
NA,812.311558433767
NA,832.301806765612
NA,824.500734296675
NA,816.69966224436
NA,848.879085605869
NA,813.286693377706
NA,793.296444212617
NA,836.202343833324
NA,798.172115807647
NA,832.301806453145
NA,817.674797292456
NA,819.625063847356
NA,823.038033026477
NA,846.928817280323
NA,861.55582862828
NA,810.361290108222
NA,806.948321970657
NA,800.122383195793
