LR1_coefficients_null_raster	LR1_coefficients_SES_affluence_R	LR1_R2_null_raster	LR1_R2_SES_affluence_R	LR1_Q_SES_affluence_R	LR2_coefficients_null_raster	LR2_coefficients_SES_affluence_R	LR2_R2_null_raster	LR2_R2_SES_affluence_R	LR2_Q_SES_affluence_R
0.00900567904249643	0.000165652068453282	0.0852539411500502	0.0859412428054719	0.000687301655421663	0.000249312213201075	9.24223278305467e-08	0.0318336213661083	0.0369014806744737	0.00506785930836543
0.00709261107629482	0.000117088702016084	0.0449666710408697	0.0394766118636355	-0.00549005917723423	0.000224017770843076	6.35636759756373e-08	0.0165605544880432	0.0150389001665642	-0.00152165432147906
0.00769847013371499	0.000122598972886213	0.0335535666281145	0.0273854357262626	-0.00616813090185197	0.000196993991523941	6.11222105956443e-08	0.00738478822588077	0.00733671932440187	-4.80689014789003e-05
0.0079298758932325	0.000127428025559801	0.055084576564951	0.0436061791451347	-0.0114783974198162	0.000188869855617948	5.49222751376524e-08	0.012215939462694	0.0101504256316942	-0.00206551383099977
0.0101198371814072	0.000150429279046927	0.06595186519419	0.0459495053279298	-0.0200023598662603	0.000253950686140568	6.20778774530175e-08	0.0153472086003539	0.0096876049613211	-0.00565960363903276
0.0103815247285852	0.000178761651064687	0.102746853337434	0.0908577344128334	-0.0118891189246006	0.000359120810372496	1.2080798418259e-07	0.0473112432349294	0.049495369976492	0.0021841267415626
0.00913742416651822	0.000143152248639062	0.0841101821855359	0.0670183114506693	-0.0170918707348666	0.000246866085276892	7.43066550494039e-08	0.0239262214007748	0.0226599574929914	-0.00126626390778349
0.00542119302342565	9.54102665416327e-05	0.0269398561823459	0.0262479226286668	-0.000691933553679122	0.00017305460116603	5.90283199507755e-08	0.0112881689540197	0.0127881347172538	0.00149996576323414
0.01539722801696	0.000264201925005476	0.165467990766538	0.151383086133592	-0.0140849046329466	0.000652824867390547	2.1186519103931e-07	0.0927988747130182	0.0944059261759436	0.00160705146292546
0.010737504343198	0.000174729197635467	0.0585023553875123	0.0488750273842508	-0.00962732800326154	0.000323571059226193	9.98262457242222e-08	0.0190144301448975	0.0182383632380646	-0.000776066906832924
0.00549878992216957	8.73488140416205e-05	0.0245849513592039	0.0187091283832384	-0.00587582297596551	9.87359729298432e-05	3.57058884439644e-08	0.00381890307275877	0.00459923755779417	0.000780334485035394
0.0115261337160456	0.000204535245341115	0.122926690580589	0.11447948213927	-0.0084472084413191	0.000367525632975245	1.1435688568438e-07	0.055723259915491	0.0496534130954563	-0.00606984682003472
0.0127863386901262	0.000202998014423321	0.0995359562127789	0.0805848618959086	-0.0189510943168703	0.000457433698441386	1.32419254369764e-07	0.0457991643310933	0.041446073656421	-0.0043530906746722
0.0100008336131982	0.000162539730024295	0.0844613490272275	0.0701882859751864	-0.0142730630520411	0.000288374849994646	8.13110255958166e-08	0.0317780312418189	0.0257369338774084	-0.0060410973644105
0.0111541222942896	0.00018506711189696	0.0743417296413102	0.0631889175103021	-0.0111528121310081	0.000322477723366209	1.04216644061651e-07	0.0241370622302761	0.0243048367692733	0.000167774538997193
0.000783351558969244	6.02824014351327e-06	0.00116282351688106	0.000233077344322716	-0.000929746172558348	2.18234724131565e-05	3.98088920975082e-09	0.000695173986111855	0.000234430724866552	-0.000460743261245303
0.00877267361114184	0.000130245670703911	0.0556724246546388	0.0387079365800646	-0.0169644880745743	0.00025601475533184	6.63407500054169e-08	0.0159534394381643	0.0114315407249551	-0.00452189871320924
0.0115574832127823	0.000181252320738605	0.0953785462426279	0.0748666930824125	-0.0205118531602154	0.00039216720633382	1.06552667928332e-07	0.0410470455932175	0.0306693969856874	-0.0103776486075301
0.00874457227931466	0.000153635287750894	0.0616370359087082	0.0579712632518849	-0.00366577265682335	0.000220282374965409	7.87345297976379e-08	0.0155137885765447	0.0187600994993498	0.00324631092280513
0.0138010025868565	0.000231671887204161	0.120164968680673	0.111253312184519	-0.00891165649615411	0.000457240538488876	1.46548671342994e-07	0.04707667355608	0.0518914758394371	0.00481480228335707
0.00732603451696526	9.47616037496334e-05	0.0340578194716023	0.0182739950698171	-0.0157838244017852	0.000175454073976617	3.95503840968187e-08	0.00651692443953273	0.0034597642993812	-0.00305716014015153
0.00923983757470773	0.000154511693545686	0.0731552822760087	0.0637126873322834	-0.00944259494372529	0.000233236234231444	7.68459106710806e-08	0.019593422121112	0.0208431162943193	0.00124969417320728
