null_raster,per_pop_2025_CN_100m_R2025A_v1_C
NA,37.7850748606741
NA,31.5371283789137
NA,34.9474474858912
NA,30.0771483504325
NA,32.009805171563
NA,43.4773828442186
NA,34.8688003072967
NA,27.1890969760589
NA,37.0148696171139
NA,30.3221476842926
NA,19.0606772297478
NA,32.0330243518907
NA,31.0690727954025
NA,26.4535264378929
NA,40.6060993968423
NA,34.9430846354254
NA,34.8075519067842
NA,26.2641245094064
NA,24.4107701522092
NA,33.8968824079012
NA,28.7676432580264
NA,29.984511270458
NA,28.0913760051792
NA,23.1246617942947
NA,33.2715708782242
NA,29.2647803716692
NA,34.8315806486501
NA,36.0341318565017
NA,23.3520357828498
NA,41.2157588521775
NA,16.1552878769293
NA,26.1998465329714
NA,28.5671320461983
NA,26.0041276244987
NA,33.6582236379487
NA,28.707481896918
NA,39.8718338297496
NA,31.6992133497785
NA,31.3532714941396
NA,47.4066980479113
NA,34.539918422699
NA,38.0819794936392
NA,35.5739314706659
NA,31.401924758641
NA,43.2294481866596
NA,31.4829897140073
NA,40.8726214076879
NA,40.374230798194
NA,29.1535329000942
NA,44.7927257180621
NA,20.8562981801635
NA,30.6494232722341
NA,27.5893339297063
NA,33.836095631326
NA,35.716191680765
NA,32.2612075136132
NA,23.6411225653346
NA,28.2090230569905
NA,34.8109824177348
NA,37.4304414701788
NA,34.1260888926405
NA,26.1971468559304
NA,30.8937399326331
NA,25.0061700787561
NA,36.4727524913618
NA,33.2796285050721
NA,47.4884290487693
NA,34.0375658648006
NA,38.0028278323164
NA,21.957012238356
NA,26.9459156200748
NA,23.8279588246915
NA,40.9145944586386
NA,31.0487955210559
NA,39.2279350830833
NA,27.3721627269589
NA,33.8686627393696
NA,31.6094212096706
NA,39.6636744892231
NA,35.0864085512357
NA,41.8233042788587
NA,35.8218293153385
NA,26.9184560409585
NA,26.5303954585827
NA,37.7964314690222
NA,30.301264398334
NA,37.438009059063
NA,35.1187565733548
NA,33.8326712769453
NA,30.6896848845401
NA,28.178056793815
NA,28.6142995190702
NA,33.3460953508221
NA,25.1825405824674
NA,37.4324348033898
NA,36.0694662845175
NA,43.3707074195452
NA,28.4935315224905
NA,34.5909593028013
NA,27.800349840532
