time	distance
1991.11315079778	0
1992.81649325789	0.0523157500724702
1994.519835718	0.23774263366298
1996.22317817811	0.697668382819318
1997.92652063822	1.18776835187666
1999.62986309834	1.96959201493148
2001.33320555845	5.29608203751949
2003.03654801856	17.3105324976762
2004.73989047867	34.3633497303776
2006.44323293878	57.382261551493
2008.14657539889	95.1904311425225
2009.849917859	160.679264497946
2011.55326031911	205.072986969083
2013.25660277922	213.478558361615
2014.95994523933	227.808700599323
2016.66328769944	241.207782598726
2018.36663015956	250.136772386602
2020.06997261967	276.289860209568
2021.77331507978	279.437257166818
2023.47665753989	281.720685820005
2025.18	281.720685820005
