time	95%HPD_lower_value	95%HPD_higher_value
2011.80464594572	0.0118064837939593	2.85099863296791
2012.49056153825	0.102225622643304	9.4890607010659
2013.17647713078	0.0209468754796933	8.71734877452054
2013.8623927233	0.213588589509083	19.2153371374571
2014.54830831583	0.530822914311646	9.60685217134373
2015.23422390836	1.41242328892186	4.44195361664979
2015.92013950089	1.94555400109661	5.22273151771355
2016.60605509341	2.5188046349075	10.3870877774227
2017.29197068594	2.85267939693098	11.5881755906398
2017.97788627847	2.23553420296827	7.88410317299434
2018.66380187099	1.88120223318317	6.50114768971441
2019.34971746352	2.97997689462001	9.18543207447066
2020.03563305605	1.47744536005921	17.7204195599351
2020.72154864857	3.57561347630604	15.3012342616346
2021.4074642411	3.69074375155252	16.3823340939378
2022.09337983363	7.01424858551772	76.0411777006402
2022.77929542616	13.432888646846	86.0311584244842
2023.46521101868	0.840843311912229	5.36464696413108
2024.15112661121	0.152214161525201	2.25252195829711
2024.83704220374	0.000286577458055831	0.991829701112916
