time	95%HPD_lower_value	95%HPD_higher_value
1991.96482202784	NA	NA
1993.66816448795	0.715073292792549	2.32099462848519
1995.37150694806	0.0307309725546987	0.0307309725546987
1997.07484940817	0.00658608988986296	0.571525626305263
1998.77819186828	0.0485221270364319	1.59886618147112
2000.48153432839	0.0025542140419893	270.682542251052
2002.1848767885	0.00116529021493323	30.2878260162669
2003.88821924861	0.00848687592325136	295.954625463548
2005.59156170872	0.00921649204274251	179.855573551706
2007.29490416883	0.163074772354524	1126.20633975145
2008.99824662895	0.0102291632041471	2169.18924292391
2010.70158908906	0.0548883952837955	451.5915136693
2012.40493154917	0.00732261094677514	45.3747186510416
2014.10827400928	0.257280959412308	9.413099611981
2015.81161646939	1.43777156257762	4.54848065064982
2017.5149589295	3.65103212093795	7.5895856731716
2019.21830138961	5.06739045365237	53.3432067742134
2020.92164384972	5.94304034569243	15.5878636587555
2022.62498630983	22.1519910656214	116.09583789906
2024.32832876994	0.27962661805193	3.04440037581247
