mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches	isolation_by_distance_signal_rS	isolation_by_distance_signal_rP1	isolation_by_distance_signal_rP2
6.99180471557712	3.36215090005361	1.72714394294011	15.8468792780956	14.2536499532353	6.77420453132402	0.394774972962838	0.43533122102585	0.378285916525922
10.8451423401232	3.55262560279908	4.63220532790967	17.1074063578765	14.5241437417729	7.31877723846238	0.38493780704288	0.421393971353203	0.361564333834506
7.66022932709351	3.49738134857821	2.0734731917233	15.6373495043347	13.9349417061124	6.21226231496526	0.410329291844346	0.51636381114145	0.441274394760039
9.13366876965615	3.79772767851832	2.80244031863833	20.8082639734462	15.8239695585861	7.33629982564086	0.402787823605818	0.455276604477214	0.394702386632297
7.88311146248764	3.36221168406129	1.74649734132504	19.9241946005965	13.4358879729569	7.79099348102255	0.402102232751659	0.44306470726219	0.376011496262925
7.66366467433749	3.48662640275004	1.80697054066615	19.473227204939	13.5589161744889	8.00547799350414	0.398107617221963	0.449509966892001	0.381158560378427
7.64081664803637	3.66150731369862	1.80782391565212	19.5086292259251	15.3548364191904	7.47996014172056	0.402748230166968	0.431936055158654	0.376089351780058
7.06962645184112	3.07539255754559	2.17500755393162	16.4564174258529	12.4754863104911	7.20201100802189	0.392874598062241	0.442230005726203	0.375854132414507
6.55828290101899	3.26748055672562	1.70246176192761	17.1112972812447	14.3527446955242	7.92348876373039	0.390946173725263	0.470498363533222	0.402590035385505
6.38401955588306	3.09704789445851	1.69646779955285	16.8100546100189	12.5803144261833	7.0742175413016	0.394960413260222	0.444281692196908	0.381958739402162
8.56381774488217	3.15343538927215	2.64577607688522	30.4321635446172	13.2158456804327	8.14233180955342	0.395223243020723	0.45771535484359	0.38649817050642
8.04750808976423	3.52187509063366	2.09630488096408	21.5312912626382	14.5423985156235	8.71742309221707	0.393974599969866	0.480932788734454	0.412647450438558
6.87884919675878	2.95406505477319	2.13493823557049	22.1305744824713	12.0777115083698	8.15494115564736	0.401417367754574	0.485607639213142	0.405896964449882
8.4169955088559	3.3787165947051	1.9446145777214	17.7275309220739	13.399730489114	6.70307550320233	0.399246364005062	0.437046608163655	0.372449013200471
7.70340055217406	3.26423542957713	2.37710905972694	26.7706818103935	13.4459401871676	9.16171610537387	0.400857941668571	0.382655429423188	0.333266084423866
7.50155749854224	3.43151783973261	1.93332930015366	15.5195310781892	13.7551841366702	6.99520816165918	0.403305320743619	0.439752787160153	0.377360126058243
7.86460763579565	3.30775947493971	1.78347557746834	15.8501437974576	13.1273876371623	6.82706618387313	0.404526325437378	0.444533695537619	0.384003078684655
7.07262346397038	3.34220355165073	1.86192968774655	16.6789753193035	13.1226455316784	7.07998984961312	0.378334759268587	0.490738462331266	0.411015136051917
8.32839361993856	3.3003123260801	2.05253094574502	18.4912389611855	13.3591822043065	6.8800093775083	0.409546813405614	0.488119685090104	0.415484421030063
8.38322324112002	3.15590629282032	2.1200722391911	23.3164261337019	13.3003974432427	7.46240022336552	0.416122274572904	0.412468023127406	0.354274188084838
7.16335946849247	3.18474659519478	1.83901184820736	17.1946641759311	13.5751073238956	7.08394848250594	0.398142441734124	0.405084937881024	0.34759197873357
7.24953533009395	3.07714921632897	2.14179963347517	21.0513929485316	12.9840578687272	8.15018718521773	0.401343879267214	0.405584156816766	0.351944872977235
7.06955313168293	3.304969102828	1.67209681234468	16.8138470787963	13.5558264447091	5.90229365418113	0.398193196288257	0.373001730857395	0.325234694956744
8.67556915152998	3.07903767437464	2.98781183538467	20.4157479846813	12.8828454584745	7.52113494252832	0.408390277926225	0.369801646714173	0.323277432306408
7.57404069441457	2.92612029070733	1.92508269738473	15.5060527809131	11.656758151531	7.18399403218294	0.40686382200059	0.418578320563956	0.360251971521134
6.98567149734375	3.15475067182403	1.80825678189131	15.0113204201266	12.6054595292521	6.54674711817298	0.414127290676317	0.435850026147278	0.374963103946404
7.64444417180151	3.24879859281437	1.93628846623467	21.3633169751066	13.0201262175878	7.7996621507213	0.396350410723413	0.43243500101757	0.366611128918608
6.96720378359574	3.44282761797671	2.55767876725201	16.1894525386649	13.6611898508515	7.49819542741475	0.403163601527025	0.477186137708936	0.409377148060339
6.8040284019772	3.1328741218778	1.85644717978824	19.6695165623811	13.2312154715587	8.20366247694827	0.40137059268134	0.419307263965446	0.358732794523528
8.58105682074005	3.33587441881331	3.02832445160174	19.2728163299988	14.0977041033501	6.73645699239285	0.407994270297585	0.524939168695926	0.441772299754104
7.00473395156092	3.16345985197959	1.64149828227923	17.3006212426802	12.9117816642434	7.04631750291891	0.414503435027669	0.428148295750029	0.36929534062978
9.15742799954895	3.22182796668996	3.22004037420757	20.8582368413353	13.411329477185	7.29155907305038	0.398848819498702	0.445937619468926	0.383185804166537
7.69119454567724	3.15219003805426	2.04018971989818	19.250058081143	12.519540488353	7.22056660661891	0.405872779496316	0.39406312322161	0.350506759487589
8.26177421006	3.33483975612435	2.0607013526942	22.3165091741257	13.6405959405672	8.11754266061578	0.41003021667501	0.467091039396342	0.399800714699285
7.46429024693468	3.61985873391652	1.9356284489515	24.3714337092129	14.9605825309438	8.2912995013739	0.405679585036744	0.508730603650122	0.433852052950842
6.85229661055787	3.41030792470952	1.71226547236349	18.0384306612436	14.3407306531846	7.10706709583179	0.399503068829286	0.395369713369225	0.342748013354743
7.78174183020958	3.54614612453013	1.80878709694708	20.2972221527597	14.232427981842	6.81776235243302	0.390480672119126	0.523036764572621	0.441117336715018
8.02928755493039	3.13604787118632	2.08575244647169	17.2939068356071	12.6471399617206	6.8321626475368	0.421235309173269	0.466356982443157	0.401585431449616
