time	tree_1	tree_2	tree_3	tree_4	tree_5	tree_6	tree_7	tree_8	tree_9	tree_10	tree_11	tree_12	tree_13	tree_14	tree_15	tree_16	tree_17	tree_18	tree_19	tree_20	tree_21	tree_22	tree_23	tree_24	tree_25	tree_26	tree_27	tree_28	tree_29	tree_30	tree_31	tree_32	tree_33	tree_34	tree_35	tree_36	tree_37	tree_38	tree_39	tree_40	tree_41	tree_42	tree_43	tree_44	tree_45	tree_46	tree_47	tree_48	tree_49	tree_50	tree_51	tree_52	tree_53	tree_54	tree_55	tree_56	tree_57	tree_58	tree_59	tree_60	tree_61	tree_62	tree_63	tree_64	tree_65	tree_66	tree_67	tree_68	tree_69	tree_70	tree_71	tree_72	tree_73	tree_74	tree_75	tree_76	tree_77	tree_78	tree_79	tree_80	tree_81	tree_82	tree_83	tree_84	tree_85	tree_86	tree_87	tree_88	tree_89	tree_90	tree_91	tree_92	tree_93	tree_94	tree_95	tree_96	tree_97	tree_98	tree_99	tree_100
2018.66380187099	48	53	41	48	52	51	47	47	46	54	52	45	44	49	32	49	53	44	52	49	52	51	50	56	55	50	44	47	54	47	53	49	40	41	44	47	45	49	47	44	48	48	59	42	41	54	45	58	47	46	38	47	47	60	49	59	46	60	45	53	41	42	52	49	47	39	49	44	48	47	50	59	40	53	48	40	53	51	45	55	46	47	42	39	57	46	56	48	56	51	48	47	50	49	40	44	53	56	37	51
2019.34971746352	28	33	38	35	39	25	33	35	33	40	33	29	29	29	25	34	36	27	28	26	35	30	26	38	32	36	38	33	29	34	28	39	40	30	27	40	26	26	34	33	27	38	30	37	25	33	29	31	32	34	33	31	31	34	35	32	37	32	41	26	24	32	35	26	28	26	36	34	37	24	35	32	32	30	24	36	26	32	27	26	28	26	32	29	31	36	34	33	34	30	27	34	37	29	33	36	24	34	31	33
2020.03563305605	29	22	29	26	32	42	33	35	29	36	25	34	32	33	33	33	33	26	29	31	25	31	36	31	26	23	32	20	26	32	32	27	35	34	34	35	27	38	32	35	34	21	28	33	20	25	27	30	34	28	27	28	26	19	23	36	32	23	25	20	30	25	27	29	29	26	34	32	25	28	33	31	28	28	25	26	26	22	27	33	17	31	30	29	30	23	24	32	29	27	36	28	22	30	31	27	20	35	30	22
2020.72154864857	33	33	39	42	36	37	33	39	33	29	36	40	34	38	39	32	35	36	40	35	36	37	36	46	38	35	35	38	38	37	29	42	43	38	37	36	39	32	36	45	33	40	30	39	35	41	33	36	35	43	39	43	44	38	40	32	42	33	40	35	39	36	34	42	44	36	33	38	38	42	32	41	39	40	38	41	39	33	38	32	36	36	41	34	37	36	35	40	43	38	46	37	34	36	34	37	36	33	40	39
2021.4074642411	51	57	41	45	66	48	46	56	54	55	48	54	44	46	57	44	52	44	62	51	45	57	49	45	52	55	55	44	48	53	51	50	49	54	51	49	51	48	62	34	46	48	46	52	60	38	52	56	44	50	48	47	47	39	48	52	52	50	45	54	52	53	42	57	61	44	47	49	52	55	43	54	43	42	53	47	49	57	48	33	47	51	38	45	46	48	50	49	60	53	53	43	45	49	51	59	44	46	54	51
2022.09337983363	39	40	38	39	43	47	44	49	44	45	40	36	44	39	45	43	34	47	40	39	42	50	43	35	44	45	35	46	41	39	39	37	37	38	40	40	47	43	42	40	41	44	41	49	42	44	49	43	44	42	45	35	44	44	41	41	42	44	40	47	44	40	46	41	41	41	40	43	39	40	41	44	43	41	48	42	44	37	40	39	42	45	40	39	45	40	49	38	45	37	33	37	46	43	40	42	41	43	42	46
2022.77929542616	42	34	42	42	26	34	37	30	34	32	42	30	38	38	28	37	33	31	31	40	34	26	36	42	36	37	37	36	34	30	40	33	30	33	34	29	34	38	39	45	36	38	40	35	30	39	34	32	39	36	36	33	35	40	29	27	33	42	32	35	31	38	33	32	34	32	31	36	39	28	42	33	33	45	33	40	36	30	39	41	28	35	40	38	38	38	36	33	24	37	36	30	39	35	30	32	40	35	41	31
2023.46521101868	24	24	28	25	27	26	21	21	25	26	25	27	25	30	24	28	22	21	24	27	23	27	23	28	20	27	25	24	28	26	24	26	25	25	25	26	19	19	26	23	25	27	27	20	25	21	22	24	28	28	24	26	25	26	28	26	28	26	28	27	26	28	27	21	21	26	27	27	25	21	27	25	27	21	26	17	26	28	26	30	27	26	22	24	18	26	27	23	28	25	24	28	28	25	29	25	26	21	24	24
2024.15112661121	6	6	7	7	6	6	6	6	7	6	6	7	7	6	7	7	7	7	6	6	7	6	6	6	6	6	7	7	7	6	6	8	8	6	6	8	8	6	6	6	7	7	7	7	7	6	7	6	7	6	7	8	6	6	6	10	7	6	7	6	7	7	7	6	6	6	6	6	6	7	6	7	6	6	6	6	6	7	7	7	7	6	7	6	7	7	6	7	6	7	6	7	8	7	7	7	6	6	6	7
2024.83704220374	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
