time	tree_1	tree_2	tree_3	tree_4	tree_5	tree_6	tree_7	tree_8	tree_9	tree_10	tree_11	tree_12	tree_13	tree_14	tree_15	tree_16	tree_17	tree_18	tree_19	tree_20	tree_21	tree_22	tree_23	tree_24	tree_25	tree_26	tree_27	tree_28	tree_29	tree_30	tree_31	tree_32	tree_33	tree_34	tree_35	tree_36	tree_37	tree_38	tree_39	tree_40	tree_41	tree_42	tree_43	tree_44	tree_45	tree_46	tree_47	tree_48	tree_49	tree_50	tree_51	tree_52	tree_53	tree_54	tree_55	tree_56	tree_57	tree_58	tree_59	tree_60	tree_61	tree_62	tree_63	tree_64	tree_65	tree_66	tree_67	tree_68	tree_69	tree_70	tree_71	tree_72	tree_73	tree_74	tree_75	tree_76	tree_77	tree_78	tree_79	tree_80	tree_81	tree_82	tree_83	tree_84	tree_85	tree_86	tree_87	tree_88	tree_89	tree_90	tree_91	tree_92	tree_93	tree_94	tree_95	tree_96	tree_97	tree_98	tree_99	tree_100
2011.80464594572	NA	NA	NA	NA	NA	2.85099863296791	NA	NA	NA	NA	0.0118064837939593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.857002270508622	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.135881057831911	NA	NA	NA	NA	NA	NA	NA	NA	0.110117352830622	0.137337951588633	0.43394110359937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2012.49056153825	NA	NA	NA	NA	NA	9.48906070106589	NA	NA	2.15109414113763	NA	0.458254157578491	NA	5.66625454353504	NA	NA	NA	NA	NA	7.73173002454881	NA	NA	NA	1.60635554838297	NA	NA	NA	NA	NA	NA	NA	0.419318475589504	0.145295039954321	0.475567752499647	NA	NA	1.37366164863605	NA	NA	0.558904510262472	0.661096196046222	NA	NA	NA	0.104455427171421	NA	5.99321190948576	NA	NA	NA	6.55553248239128	NA	3.78058256283321	6.31924799144727	NA	NA	0.691454106189465	NA	NA	NA	NA	3.93553247723785	NA	NA	NA	0.37223686967479	7.52836475121147	4.30609055646113	0.838487301340722	NA	NA	NA	3.63381780921594	0.852741987283554	NA	3.8776401867945	NA	NA	NA	NA	NA	0.806326738386481	1.35403368921735	NA	2.592697900498	NA	NA	NA	NA	0.102225622643304	NA	NA	NA	2.29451603969418	0.120635971467498	NA	NA	NA	NA	NA	21.7344908298721
2013.17647713078	0.399574756247067	0.363191079468498	5.70354564371781	5.36133988291567	NA	6.65683290763694	3.72315472779756	1.35992362452094	0.308122622497579	7.37916785177767	NA	NA	4.07743539337366	2.22491791136319	5.43119836573385	1.04862620941366	8.82829047215148	4.50035455368883	2.16291157489921	2.7816390538119	1.71885323333084	NA	1.16165331352505	NA	6.88702726302892	NA	0.0826452546297989	6.42575396669938	5.73207836969259	NA	4.31566959873206	4.61133622689938	6.92608077722292	21.8869072987659	2.92569258383001	8.1258951696672	NA	2.55128743370135	1.97984519475001	4.02131387948604	4.75366109289316	NA	NA	7.04468727522914	0.245091983573587	19.1508566848753	5.54301223744579	0.711196328952829	3.87978184798289	1.84915493467567	0.47258917630811	9.98550479573438	10.4787483789776	11.7927950316717	NA	0.813743836231246	2.5375475233049	NA	0.487172797149455	NA	1.25409484026029	6.10406798047276	0.4767804287115	3.10913665942387	0.369651287990821	4.44846289000077	1.16016668229478	9.68391671673338	NA	NA	0.481642362119211	6.52118565288913	5.39350235780319	3.92983110682429	5.36011726572247	1.23199582353607	NA	NA	NA	4.73638833132466	4.56246794386886	1.88879917229022	6.64790889855511	0.0396116655066022	3.8922816124929	0.512021322137933	NA	7.01043810609121	3.69292276530333	5.88574820029885	16.6271709845265	NA	1.64121008768067	1.31348743378726	NA	7.75202814214584	NA	5.45896331254897	NA	6.41030174235136
2013.8623927233	14.5637812891354	1.00727202108946	2.99664597375376	5.36462249744158	1.27901424303527	1.38248479330946	5.61929074963624	3.05087124875873	0.956637701595907	4.5350753472414	0.332514580048275	2.15240762964608	1.57055280391555	4.78051668278929	9.00250301816093	2.85334662501766	4.41793937363146	15.0303272152718	0.301360813790452	5.31925592199071	2.55166004330294	45.9493839421131	2.36594326110932	13.936345653088	0.897266756295457	15.4581144102566	10.641906740616	11.7652928619991	7.68734542937639	14.6458244300431	3.78705654960692	10.8277574738078	8.13122805069424	4.39595703913965	4.10058005023445	1.48347909655007	36.0874115831494	0.458147230476535	0.553854209988181	3.73259426191331	9.32850372451939	4.03617822977464	7.9796003916849	2.04159963019202	0.909774588400696	9.42584752946052	8.26322648986719	12.0585832624221	13.6696641085237	0.649609550844065	8.04285831554043	1.75059800744884	0.200229068418432	3.24675654611307	5.44955112546179	4.41252621075804	3.31355315529341	33.0357911910734	2.66554377304935	2.34624204890324	3.32051064683269	2.53453894620562	1.78020509716079	4.1368106980558	9.3778975285149	0.536541914731999	5.4520336611283	9.78584010076414	26.1221612729313	7.80329968677483	3.71809587123904	6.92285951797826	2.10825105767084	14.3591749582073	0.850200478521318	1.38741383179522	19.5510994315898	1.450705140551	24.5622862825288	8.84042756169267	7.00505375728813	1.70493860193461	15.7259599160739	4.90010265981875	3.84201596739911	2.34546712518138	13.6600406674241	3.38292877275092	4.69528517235394	4.95070195684693	10.161258169065	8.14500692746934	0.889811133212555	2.04180482051719	15.4306201023235	6.92980614689139	2.56284199510598	12.3024827890643	0.885657137625476	0.85758855866091
2014.54830831583	2.31495711246234	2.84339287731832	1.80429238555301	0.757945687354994	7.04478572382299	0.555833153221904	1.55338808001788	2.07915786251532	1.30025333103282	2.0118803993669	4.46314000886682	3.51873128220401	6.83799281053363	1.54223358314015	1.24739055331184	3.70027204192346	1.08494251911297	1.38190420846825	3.92715569409432	0.994256899718832	2.63128216397389	6.35516204441494	1.52962670768308	1.92024514668968	1.03211017827986	1.10846299646351	5.43015187354128	1.10726569316452	1.61410428914947	3.21187471218579	1.70349968009108	0.958930450004796	1.25679369733715	0.393486647624804	1.45881678207556	0.824851355462726	4.2021845958272	1.75126258555772	1.46863191577462	1.56961065878494	5.35963314308739	6.34515447719065	4.0412530828002	0.464885708936209	3.1406760168439	2.53105158995311	1.43288060287713	2.05493988384543	1.44640953478333	3.42548338029086	2.25954824768418	1.33175659324049	1.719103888241	2.45648763663257	6.31110252667353	2.58796259094906	2.1674123957056	6.06270787627891	2.87665366768207	3.38680751394178	3.71561348867009	2.64340212357405	2.37483205788454	1.86948506689171	3.92458871327838	1.75808663492375	0.774103841829877	1.92855550818449	4.30230475831942	1.19124287603874	3.61346632270195	2.09800480765984	1.85864343428377	2.80169272205801	0.884901174019872	1.28948437075011	1.92092468392378	6.83315276141195	2.91522508681675	1.1453645289994	6.25407644197755	0.965716542212933	2.99010862441075	2.83708772915321	1.82002970185058	3.56719045813965	3.40747407476559	4.46030789166399	1.189462677804	1.11702477737508	1.63106916085629	4.40040875684207	1.01137243426061	3.35656630107275	2.36715249337677	1.91196676861767	7.04317426894045	2.01290930445032	4.15095386180894	2.17975834142006
2015.23422390836	1.88177219212054	1.96115774053801	1.78474245545538	2.29350368852506	2.82751155419074	1.09539581950863	2.63651916510838	1.97957487265219	1.52933912986104	1.80572117914617	2.68630937314665	2.18611502078212	3.30966229280147	1.15003308589639	2.47947348334541	2.71810136816276	2.08059083764286	1.47664732709307	2.56398895349665	2.70029988247034	2.81767180986445	1.75316087211763	2.39898161591094	2.13966856904125	2.26529274270559	1.42319334731648	1.97763563876519	1.93922998320049	1.40020370395644	4.04532932387492	1.81133605511512	2.24237634597307	1.38011713712215	2.4499291835913	1.5871487179611	2.23956988842238	2.50749264400893	2.1831335376499	2.31410491560161	2.32825160118672	1.54318477914511	2.55421253645489	2.7450535496037	2.03460313666834	1.9845332385561	3.29708474389633	1.97051837870281	1.92954263610509	1.10473478377418	2.66029132855969	1.39541366458098	3.37865300096282	2.26748514623508	2.13099120860044	1.36365470469951	1.89521704048247	3.00119765041096	2.94770629805726	2.47068993474738	3.34042538105503	2.40234390825382	1.52945234678413	1.01628749964998	1.64982150598906	1.62770770723686	1.13401455000708	2.13436898874856	1.91214424485623	2.26010335185208	1.86577808907277	1.65391995547876	1.52967590901818	2.18079103651301	3.53036148630712	1.71238455880023	2.37764590853451	1.32613391788963	1.63183482671431	1.18540691128895	1.43530855231052	2.90607753272627	2.42861738379712	2.34684974239974	1.92219957392331	1.44091016060592	2.63838779121004	3.27350964624302	3.73515866034138	2.35575701731738	2.30847950708838	1.46545281683457	2.3367183525257	1.74226297140611	3.21702806545115	2.39207268622402	3.16401596302005	2.04196712132603	2.08049892585545	3.43532230141418	1.94805420317119
2015.92013950089	1.91996115662671	3.36976011125903	3.35057195989337	3.49206800341179	3.76891323814108	4.743257209301	2.49845368692421	2.62792728169733	3.1814662119175	3.87315705761193	2.68360103758311	3.8847236538071	4.83455938113031	3.43929066904598	2.57005579946937	1.68548712314856	2.90769807446594	3.91667618367727	3.73206531438857	2.94593793417301	3.81531357278652	3.23864646522442	2.86982848549444	2.75239666375476	5.3468450465868	2.97700994930277	2.56428317740431	4.80581353093018	5.22477874204362	2.9217768184864	4.08700129693355	2.93318967103714	3.44830690301325	2.74962589589874	3.01533689268903	2.04000868581146	3.51211265391428	3.85737396898259	3.95950139328693	3.4474718890758	4.51410317010448	2.61207569771875	3.04438932891474	3.71496474505532	3.3272693961663	4.24331419386261	3.72522969411338	2.49814619424486	3.74569831671243	2.42024838967498	2.89522962484835	2.80648149749442	3.80713756642878	2.94137013802158	2.99673423250491	3.0975599193695	3.39817760236382	3.88028722282547	2.6869162394865	2.1993114967185	2.11562125575528	3.8210466708892	4.4805580956151	3.05146287562191	4.22271381396775	2.3580351626593	2.91150713687347	4.6930528220967	3.71356485331528	2.57183626657337	4.46248882082433	3.48348245244533	3.51295549058687	2.57302369082279	3.14135720469854	1.92975685185231	3.83868298650661	2.83423607256659	4.90999959863025	2.76195746175183	3.42166159747593	2.73560794580509	2.76768575136359	2.38822653596234	2.35259040409464	2.89320997953239	3.75007799035618	3.84137723039851	5.26396301597372	5.14128154411109	2.90595557570537	6.10128628215753	3.43901288415693	3.03699867085068	2.31117159400184	3.00733223302757	4.41408836374138	2.55101440451872	3.2701721836314	3.68489998516662
2016.60605509341	7.04526638454414	5.89693277843313	7.2785340509014	6.52292661435861	8.4335009170182	3.96594517983713	7.26626469516451	4.4668830703101	8.18574249717882	7.65940561508651	5.80573500254638	6.0504331622339	6.550846585683	7.37488930511131	3.66163571128865	8.82962977191088	6.31282788541034	7.24607991426805	9.76985630633508	5.91677036168386	5.82956062350669	5.15910702907928	7.22431357061653	10.0285617821327	3.95782420991404	7.16903803102504	6.79238339626556	6.62751960365887	6.77434198106667	6.50141178349923	3.49534535876367	6.83173093908728	6.41739000157476	6.55264055261058	3.09830561981428	5.07023462130232	5.54557127033087	4.56977485514301	6.62399303577496	8.40308936727306	5.25710368401771	7.63131040248007	9.37424704447893	7.76734087545266	6.78630895849885	5.5116030197522	4.35541209414373	5.97004385487392	8.25982520003047	6.90587220059215	6.87110094850435	6.23849436284314	4.65922467628298	8.27617966337606	8.80971023914475	5.32905923245725	10.1780001019113	6.87427661697162	8.40172362240136	7.07882986792058	6.76781964466357	5.48981694509077	6.10648190480798	6.40672677484739	5.44957896514637	6.42621079861943	4.97516774015115	6.28911435147143	6.20076045301577	9.86466903392131	7.8385348859027	7.81608343702246	6.99248060075996	7.28280277818082	5.64007117064553	5.65918400585526	8.51874290815384	5.8002886027374	7.69958411544693	8.02168862141967	5.86022923013736	6.35337944357355	6.4181593341527	8.96185776880414	8.5129601512765	7.51092419004098	9.39360744323887	5.75883126973646	5.1508928529903	6.64565250543373	7.93794831092046	5.45615884880913	7.09744105008308	3.46774553920848	5.73812483512706	6.78736231078897	7.43527263623137	9.8749193079993	5.15916432892069	5.81199800777934
2017.29197068594	5.33193235286782	6.61353247220598	4.07805765783309	5.25562349667405	5.12895001678804	4.54268507519405	7.13767146967866	4.70482928923417	5.16719275964002	6.28488557837724	5.07293222526218	4.57584217101991	5.52302933581494	5.38572164453122	4.07157263418869	5.36534153043581	3.5490012930619	4.44267644438603	5.12677146184665	3.96249351788527	4.97328710681692	3.05221082232787	4.39895908154656	6.09760045191302	5.29809741939227	6.03637723178003	4.47958980408762	5.36053425289095	7.09424456715023	5.96858212954186	3.67535700338168	5.44289902262402	4.87405984838611	4.79455846145953	4.84469024555737	5.38704249814157	5.27530734514035	3.92902133627763	6.24586312887666	4.3151904518979	4.02435908858547	8.92861949876132	4.69377189420347	4.40085878174844	6.06094344201367	4.62493975918091	3.71374502967712	5.07261625290216	4.15571632206785	4.34774775889157	4.00435511030032	3.86544446973525	4.3784524112532	6.12249450870492	5.77014145996768	3.72444530894465	7.35245390230022	3.88282497772363	4.64330668417266	4.91653223788364	5.48886653730647	4.86450887424061	4.9948502627563	4.37027854085247	4.10605200493553	5.15693883814713	5.2660569037446	4.42376725468395	5.27023509250879	4.17015767349449	6.790829880682	3.0270999816448	5.25344787023109	7.28436018345536	3.5173489971325	6.29095910410438	7.12425485054711	7.02583583290612	5.31495972155852	6.25012144882547	5.50914931497315	6.43891257164371	4.29316241890865	3.76872932306743	7.67803520048626	3.50314751205528	5.76038319578288	4.36917503346272	4.11379747990644	5.32118815969179	6.04148897454059	5.59837463995906	4.36448672192155	4.16262252757224	4.31100960119432	4.85752786491517	4.99074039077128	6.55324635208531	3.7289295466969	4.1000667984765
2017.97788627847	3.74940753552502	4.80068778396392	3.18307481923016	3.56343143335647	3.74588487217123	5.32028429876755	5.48560947973507	2.99528932848818	5.17094922621972	4.72130767661384	4.87718385139148	4.65825641422322	4.60051341899197	3.17904892118621	2.985458794619	4.03480494337329	3.59113258417535	5.42217403043708	4.97535474330397	4.34031174942736	5.71210674374668	3.91304247979512	2.90222091875517	5.30856819022122	4.79728019552688	4.91540294540673	4.64531688159703	5.11877143420852	4.30555892259731	4.08396805571989	4.19272074086157	2.74395073290022	3.35739821353672	5.00949886118306	4.76893640329336	2.41330187526768	4.01913401481075	4.34430889502166	6.72265572641774	3.9344659850829	4.96075575433951	6.01331789696126	2.54471709777981	3.78082667196531	3.53530714451271	4.70471378233719	3.29635088936326	4.60455687259356	3.22886764257737	4.41449504227895	3.37497127732965	4.30119722810155	3.13892176569151	4.39671729045373	3.46822972569203	4.78506413894561	4.51311705171535	5.61746749009759	3.22010223237106	4.73870083156886	3.9628298018089	5.55801775329408	5.7268157055814	4.0953640512979	3.58904718601285	4.72401785886809	4.99911926709443	5.25756211751791	6.59463333571669	3.52754683542267	3.78936394853996	3.12489704745091	2.90802424132292	5.57678257999871	3.09513522418733	5.07535873259693	4.3845700359584	3.12280892617643	3.71999598240551	5.3456454587968	4.24412718436322	5.25266331091186	5.64809860447017	3.58893437650615	5.36451215669172	5.49417237674451	3.97345230560941	2.64332731799035	2.41248560891765	4.56495592476184	5.1558184683981	5.78818575468051	3.97105361432323	4.63577819109235	4.48439636434437	3.44037146377013	4.06839082936942	4.8537986393365	2.55475243448938	3.90914518780943
