time	95%HPD_lower_value	95%HPD_higher_value
1991.96482202784	NA	NA
1993.66816448795	0.715073292792549	2.8300505204051
1995.37150694806	0.0307309725546987	0.0307309725546987
1997.07484940817	0.00658608988986296	0.571525626305263
1998.77819186828	0.0485221270364319	1.59886618147112
2000.48153432839	0.0025542140419893	270.682542251052
2002.1848767885	0.00116529021493323	34.0059266784381
2003.88821924861	0.00848687592325136	259.86451059208
2005.59156170872	0.00614462299112145	125.222955955766
2007.29490416883	0.201049119374242	824.007042974891
2008.99824662895	0.00504169614923741	1252.47370055038
2010.70158908906	0.0510440179721316	277.017419980436
2012.40493154917	0.00732261094677514	45.3747186510416
2014.10827400928	0.296402478569755	8.62900586274944
2015.81161646939	1.31087352491362	5.46921454138739
2017.5149589295	2.97120089781314	11.4335234416959
2019.21830138961	3.88651788857684	34.8135665983596
2020.92164384972	4.53087602238125	14.8146255355728
2022.62498630983	20.7401071404168	101.716892534224
2024.32832876994	0.233259131409195	2.86234510473088
