LR1_coefficients_null_raster	LR1_coefficients_layer_R	LR1_R2_null_raster	LR1_R2_layer_R	LR1_Q_layer_R	LR2_coefficients_null_raster	LR2_coefficients_layer_R	LR2_R2_null_raster	LR2_R2_layer_R	LR2_Q_layer_R
0.00900567904249643	0.000813448261131013	0.0852539411500502	0.0605424939131644	-0.0247114472368859	0.000249312213201075	2.33224479643448e-06	0.0318336213661083	0.0213516165799596	-0.0104820047861487
0.00709261107629482	0.000509982371523477	0.0449666710408697	0.0187212189477702	-0.0262454520930994	0.000224017770843076	1.89059833786162e-06	0.0165605544880432	0.00841845871578185	-0.00814209577226138
0.00769847013371499	0.00048267277515914	0.0335535666281145	0.0106202446158536	-0.0229333220122609	0.000196993991523941	1.96550058755659e-06	0.00738478822588077	0.00436784059936319	-0.00301694762651758
0.0079298758932325	0.000606845504805732	0.055084576564951	0.0271335287856676	-0.0279510477792834	0.000188869855617948	2.57521260865233e-06	0.012215939462694	0.0123662657332823	0.000150326270588343
0.0101198371814072	0.000615699004306101	0.06595186519419	0.0205042017842187	-0.0454476634099714	0.000253950686140568	2.45974328641012e-06	0.0153472086003539	0.00886891169655339	-0.00647829690380047
0.0103815247285852	0.00104253541348797	0.102746853337434	0.0767397542724418	-0.0260070990649922	0.000359120810372496	5.67512043861457e-06	0.0473112432349294	0.057015523889998	0.00970428065506863
0.00913742416651822	0.000710136348005733	0.0841101821855359	0.0409076890609206	-0.0432024931246153	0.000246866085276892	2.95530333006913e-06	0.0239262214007748	0.0179558200194315	-0.00597040138134331
0.00542119302342565	0.00052807676070152	0.0269398561823459	0.0203810025748135	-0.00655885360753247	0.00017305460116603	2.24316284862841e-06	0.0112881689540197	0.0135653403562122	0.00227717140219252
0.01539722801696	0.00143444684218703	0.165467990766538	0.11477199676767	-0.0506959939988679	0.000652824867390547	8.45348768403584e-06	0.0927988747130182	0.0785989616438346	-0.0141999130691836
0.010737504343198	0.000896854104792495	0.0585023553875123	0.0366171202891121	-0.0218852350984002	0.000323571059226193	4.11343762146401e-06	0.0190144301448975	0.0202577303240802	0.00124330017918271
0.00549878992216957	0.000399066538648245	0.0245849513592039	0.0108171375656513	-0.0137678137935525	9.87359729298432e-05	6.62906167909149e-07	0.00381890307275877	0.00134586067266205	-0.00247304240009672
0.0115261337160456	0.00100903302565771	0.122926690580589	0.0746143545902187	-0.0483123359903704	0.000367525632975245	2.39340061692649e-06	0.055723259915491	0.0189017186943256	-0.0368215412211654
0.0127863386901262	0.000974711780727983	0.0995359562127789	0.0534725815407312	-0.0460633746720478	0.000457433698441386	4.13013581783071e-06	0.0457991643310933	0.0387514658261068	-0.00704769850498645
0.0100008336131982	0.000802394228367325	0.0844613490272275	0.0445022350758205	-0.039959113951407	0.000288374849994646	3.03314473973805e-06	0.0317780312418189	0.019693193539556	-0.012084837702263
0.0111541222942896	0.00109138291723761	0.0743417296413102	0.0569532901467639	-0.0173884394945464	0.000322477723366209	5.20357705490594e-06	0.0241370622302761	0.0333202204318903	0.00918315820161423
0.000783351558969244	7.69780419943396e-05	0.00116282351688106	0.0013091832745709	0.000146359757689831	2.18234724131565e-05	5.47890171517536e-07	0.000695173986111855	0.00373088531429472	0.00303571132818287
0.00877267361114184	0.000551685466936303	0.0556724246546388	0.017075217693284	-0.0385972069613548	0.00025601475533184	2.24157053566147e-06	0.0159534394381643	0.00725856413756913	-0.0086948753005952
0.0115574832127823	0.000590798742018014	0.0953785462426279	0.0212893436535099	-0.074089202589118	0.00039216720633382	2.6606974929575e-06	0.0410470455932175	0.0107740731705817	-0.0302729724226358
0.00874457227931466	0.000566728473440378	0.0616370359087082	0.0226712287635785	-0.0389658071451297	0.000220282374965409	2.23969292302899e-06	0.0155137885765447	0.0109790960868141	-0.00453469248973057
0.0138010025868565	0.00120914013693628	0.120164968680673	0.0853276623037942	-0.0348373063768784	0.000457240538488876	5.26361481776245e-06	0.04707667355608	0.0456885268833192	-0.00138814667276079
